seriesuid,coordX,coordY,coordZ,label
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,98.525,-30.625,-263.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,32.275,30.0,-131.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,17.9,20.0,-90.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,214.775,-25.625,-75.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,214.775,-25.625,-65.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,22.9,15.0,-65.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,194.775,65.625,-30.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,204.15,60.0,-25.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,-27.725,-35.625,-24.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138674679709964033277400089532,-139.5,50.0,-283.175,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138674679709964033277400089532,2.375,10.0,-30.05,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879,58.925,-49.75,-247.465,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879,43.925,-14.125,-247.465,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879,59.55,-19.125,-237.465,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-9.225,148.75,-335.22,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,10.775,148.75,-335.22,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-39.85,169.375,-335.22,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,46.4,169.375,-335.22,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,0.775,169.375,-334.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,5.775,178.75,-334.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-29.85,169.375,-330.22,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-44.85,148.75,-319.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-49.225,168.75,-319.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-39.85,168.75,-319.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-29.85,169.375,-319.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,0.775,169.375,-319.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,41.4,169.375,-319.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,6.4,178.75,-319.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,31.4,169.375,-305.22,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,46.4,169.375,-305.22,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-29.225,169.375,-304.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-9.225,169.375,-304.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,10.775,178.75,-304.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,46.4,169.375,-294.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,10.775,178.75,-294.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-34.85,169.375,-289.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-24.225,169.375,-289.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-9.225,148.75,-279.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,0.775,148.75,-279.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-84.85,143.75,-278.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,10.775,148.75,-278.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,20.775,148.75,-278.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-44.85,168.75,-278.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-34.225,169.375,-278.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,10.775,178.75,-278.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,31.4,173.75,-264.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,0.775,174.375,-264.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,10.775,178.75,-264.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-84.85,143.75,-263.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-49.85,148.75,-263.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-39.225,148.75,-263.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-34.85,169.375,-263.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-14.225,174.375,-263.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,132.025,-48.125,-258.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,117.65,-53.75,-253.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-34.85,148.75,-253.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-34.225,169.375,-253.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,36.4,173.75,-253.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-14.225,173.75,-249.595,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-85.475,143.75,-248.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,0.775,178.75,-248.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-4.225,-175.0,-243.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,31.4,-175.0,-243.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,46.4,169.375,-238.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,1.4,178.75,-238.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-19.85,-175.0,-233.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,0.775,-175.0,-228.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,15.775,-175.0,-228.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,31.4,-175.0,-228.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,51.4,-175.0,-228.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,15.775,169.375,-223.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,46.4,169.375,-223.97,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-44.225,169.375,-223.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-34.85,169.375,-223.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-4.225,174.375,-223.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-34.225,-175.0,-218.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-24.225,-175.0,-218.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-4.225,-175.0,-218.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,21.4,-175.0,-218.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,31.4,-175.0,-218.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,51.4,-175.0,-218.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,46.4,169.375,-213.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-4.225,-175.0,-203.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,10.775,-175.0,-203.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,31.4,-175.0,-203.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,10.775,169.375,-193.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,5.775,-155.0,-188.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,11.4,169.375,-183.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,21.4,169.375,-183.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-9.225,-175.0,-178.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,26.4,-170.0,-178.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,35.775,-165.0,-178.345,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,5.775,-170.0,-177.72,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,26.4,-150.0,-177.72,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,6.4,-170.0,-157.72,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-4.225,-175.0,-152.72,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-4.225,-175.0,-142.72,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,5.775,-175.0,-142.72,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,-3.6,-124.375,-117.095,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526,127.65,123.75,-117.095,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,73.525,-76.25,-276.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-133.975,-15.0,-276.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,174.15,14.375,-266.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,169.775,-46.25,-261.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,174.15,-15.0,-256.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,174.15,-0.625,-256.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,154.15,65.625,-231.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,159.15,60.0,-230.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,164.15,40.625,-195.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-123.975,-96.25,-179.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-128.975,-81.25,-164.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,174.15,-5.625,-139.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,159.15,-76.25,-134.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,134.15,-101.25,-119.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,134.15,-86.875,-119.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,159.775,-70.625,-114.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,154.15,-81.25,-114.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-113.975,-81.25,-63.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-12.725,-91.25,-48.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-17.725,-86.25,-38.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,2.275,-86.25,-33.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-2.725,-96.25,-23.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,7.9,-86.25,-23.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,12.275,-106.25,-23.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-12.725,-81.25,-23.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,7.275,-96.875,-8.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,7.275,-86.25,-8.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,22.275,-96.875,-3.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,32.9,-81.25,2.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-63.35,-66.25,7.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-48.35,-66.25,7.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,100.025,80.625,-261.07,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,80.025,-151.875,-251.07,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,44.4,-151.875,-241.07,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,59.4,-151.875,-241.07,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,75.025,-151.875,-235.445,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,60.025,-151.25,-230.445,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,55.025,-136.25,-230.445,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,64.4,-136.875,-220.445,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,-127.475,70.625,-210.445,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,-127.475,70.625,-200.445,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416,50.2,-91.25,-278.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416,80.825,-91.875,-247.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416,65.2,-76.875,-247.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599,158.075,-36.25,-179.33,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599,61.825,-35.625,-36.83,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599,101.825,-66.25,-26.83,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599,91.825,-66.25,-26.205,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,96.325,-38.125,-365.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,91.325,-79.375,-350.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,101.325,-78.75,-350.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,116.325,-13.125,-350.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,111.325,-68.75,-345.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,121.95,-38.75,-340.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,-29.925,-68.75,-340.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,106.325,-83.75,-330.81,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,106.325,-63.75,-330.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,-29.925,-68.75,-325.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,86.325,-79.375,-320.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,116.325,-53.75,-320.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,71.325,-78.75,-315.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,81.325,-43.75,-305.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,55.7,-63.75,-300.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,-161.175,-3.125,-300.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,51.325,-109.375,-290.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,35.7,-104.375,-289.56,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,20.7,-84.375,-285.185,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,-19.925,-99.375,-284.56,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,20.075,-114.375,-274.56,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,0.075,-103.75,-274.56,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,-141.175,-99.375,-213.935,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,23.8,-101.875,-345.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,135.05,-51.25,-345.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,74.425,-96.25,-335.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,74.425,-86.25,-335.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,94.425,-86.25,-335.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,145.05,-45.625,-334.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,105.05,-86.25,-330.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,-42.45,-76.25,-320.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,-21.825,-66.25,-319.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,140.05,-36.25,-319.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,89.425,-86.25,-314.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,69.425,-81.25,-314.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,130.05,-40.625,-314.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,64.425,-66.25,-310.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,109.425,-61.25,-309.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,114.425,-101.25,-304.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,28.8,-91.25,-299.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,48.8,-96.25,-289.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,140.05,-45.625,-289.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,73.8,-111.875,-289.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,114.425,-76.25,-289.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,54.425,-106.25,-284.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,69.425,-96.875,-284.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,89.425,-96.25,-284.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,69.425,-81.25,-284.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,89.425,-81.25,-284.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,125.05,-81.25,-284.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,79.425,-81.25,-274.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,18.8,20.0,-127.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,33.8,-76.25,-20.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,8.8,-30.625,-20.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,13.175,-15.625,-20.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,48.2,-141.875,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,3.2,-137.5,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,18.2,-137.5,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,28.2,-136.875,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,-16.8,-132.5,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,-32.425,-126.875,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,-43.05,-121.875,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,99.45,-101.25,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,114.45,-96.875,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,120.075,-86.25,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,134.45,45.0,-272.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,119.45,-66.25,-267.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,99.45,-86.875,-262.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,104.45,-66.25,-262.05,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,13.2,-91.25,-257.05,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,130.075,45.0,-257.05,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,3.2,-91.875,-252.675,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,18.2,-96.25,-247.05,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,108.05,-12.0,-317.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,1.8,-87.625,-311.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,113.05,-67.625,-306.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,-43.825,-62.625,-301.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,102.425,8.0,-301.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,67.425,-32.625,-297.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,52.425,-32.0,-297.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,87.425,13.625,-296.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,-53.825,-67.625,-292.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,113.05,-62.625,-287.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,108.05,18.625,-281.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,31.8,-87.625,-276.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,31.8,-17.0,-276.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,77.425,23.625,-271.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,52.425,-97.625,-266.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,67.425,-87.625,-266.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,26.8,13.0,-266.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,52.425,8.625,-261.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,82.425,-93.25,-256.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,67.425,-92.625,-256.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,173.675,-37.625,-144.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,40.332,-221.543,-343.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,4.707,-23.418,-343.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-132.168,-3.418,-343.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-121.543,1.582,-343.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-112.168,1.582,-343.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-132.168,6.582,-343.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-122.168,11.582,-343.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-101.543,-34.043,-338.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-91.543,-28.418,-338.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,45.332,-13.418,-338.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,60.332,-13.418,-338.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-101.543,6.582,-338.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-45.918,16.582,-338.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,152.207,-64.043,-323.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-86.543,-23.418,-323.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,-75.918,-18.418,-323.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,50.332,-13.418,-323.2,0
